Order_ID,Order_Timestamp,Day_Type,Restaurant_Type,Weather,Order_Value,Delivery_Time_Mins,Customer_Rating,Order_Hour
ORD-102278,03/02/2025 13:00,Weekday,Indian,Clear,28.56,21,5,13
ORD-102279,01/02/2025 20:00,Weekend,Italian,Clear,59.95,25,4,20
ORD-102280,26/03/2025 20:00,Weekday,Sushi,Clear,101.85,31,5,20
ORD-102281,05/02/2025 19:00,Weekday,Fast Food,Clear,94.46,19,5,19
ORD-102282,30/04/2025 14:00,Weekday,Sushi,Cloudy,103.61,25,5,14
ORD-102283,06/02/2025 18:00,Weekday,Fast Food,Rain,72.88,43,4,18
ORD-102284,25/06/2025 18:00,Weekday,Italian,Cloudy,45.23,17,4,18
ORD-102285,20/02/2025 13:00,Weekday,Healthy/Vegan,Rain,67.93,38,5,13
ORD-102286,21/02/2025 16:00,Weekday,Healthy/Vegan,Rain,46.88,42,5,16
ORD-102287,02/05/2025 20:00,Weekday,Indian,Clear,27.81,21,5,20
ORD-102288,21/03/2025 21:00,Weekday,Fast Food,Rain,38.6,44,5,21
ORD-102289,15/04/2025 22:00,Weekday,Sushi,Cloudy,81.36,21,5,22
ORD-102290,15/01/2025 22:00,Weekday,Sushi,Clear,54.96,26,5,22
ORD-102291,20/02/2025 15:00,Weekday,Healthy/Vegan,Clear,66.68,16,5,15
ORD-102292,16/06/2025 12:00,Weekday,Fast Food,Clear,90.55,25,5,12
ORD-102293,02/06/2025 13:00,Weekday,Sushi,Cloudy,41.11,24,4,13
ORD-102294,11/04/2025 12:00,Weekday,Sushi,Clear,72.15,28,4,12
ORD-102295,26/06/2025 14:00,Weekday,Fast Food,Clear,116.99,26,4,14
ORD-102296,07/03/2025 14:00,Weekday,Fast Food,Rain,19.49,33,4,14
ORD-102297,30/01/2025 22:00,Weekday,Sushi,Storm,50.75,43,5,22
ORD-102298,22/01/2025 18:00,Weekday,Italian,Storm,24.1,41,4,18
ORD-102299,11/06/2025 22:00,Weekday,Sushi,Cloudy,29.64,31,5,22
ORD-102300,21/04/2025 13:00,Weekday,Italian,Storm,110.74,33,4,13
ORD-102301,09/02/2025 14:00,Weekend,Healthy/Vegan,Rain,38,66,1,14
ORD-102302,03/06/2025 12:00,Weekday,Healthy/Vegan,Clear,62.38,21,4,12
ORD-102303,29/05/2025 10:00,Weekday,Italian,Clear,87.4,15,5,10
ORD-102304,07/01/2025 17:00,Weekday,Italian,Storm,48.86,51,1,17
ORD-102305,24/04/2025 13:00,Weekday,Sushi,Cloudy,38.19,25,5,13
ORD-102306,05/01/2025 13:00,Weekend,Indian,Rain,113.9,56,1,13
ORD-102307,18/03/2025 15:00,Weekday,Healthy/Vegan,Clear,52.88,25,5,15
ORD-102308,26/03/2025 16:00,Weekday,Fast Food,Clear,66.24,15,5,16
ORD-102309,11/06/2025 18:00,Weekday,Indian,Rain,50.16,41,5,18
ORD-102310,15/05/2025 15:00,Weekday,Sushi,Clear,70.11,28,5,15
ORD-102311,16/05/2025 17:00,Weekday,Italian,Clear,28.27,27,5,17
ORD-102312,10/01/2025 19:00,Weekday,Sushi,Clear,72.92,20,5,19
ORD-102313,01/06/2025 14:00,Weekend,Sushi,Rain,78.15,34,5,14
ORD-102314,14/04/2025 18:00,Weekday,Fast Food,Clear,113.85,18,5,18
ORD-102315,30/05/2025 17:00,Weekday,Fast Food,Clear,38.07,27,4,17
ORD-102316,22/05/2025 20:00,Weekday,Sushi,Storm,107.31,56,1,20
ORD-102317,03/04/2025 15:00,Weekday,Sushi,Cloudy,77.23,22,5,15
ORD-102318,02/04/2025 20:00,Weekday,Italian,Rain,37.38,37,4,20
ORD-102319,14/04/2025 12:00,Weekday,Fast Food,Clear,24.35,31,5,12
ORD-102320,05/03/2025 16:00,Weekday,Sushi,Cloudy,86.1,34,4,16
ORD-102321,04/06/2025 19:00,Weekday,Healthy/Vegan,Clear,109.31,17,4,19
ORD-102322,31/01/2025 22:00,Weekday,Healthy/Vegan,Clear,49.17,22,4,22
ORD-102323,01/05/2025 20:00,Weekday,Indian,Clear,107.32,29,4,20
ORD-102324,21/05/2025 14:00,Weekday,Healthy/Vegan,Clear,43.69,32,4,14
ORD-102325,02/04/2025 10:00,Weekday,Indian,Rain,94.58,45,5,10
ORD-102326,29/05/2025 14:00,Weekday,Sushi,Rain,58.47,43,4,14
ORD-102327,21/06/2025 17:00,Weekend,Indian,Cloudy,86.2,46,5,17
ORD-102328,17/05/2025 10:00,Weekend,Italian,Clear,71.24,34,5,10
ORD-102329,03/05/2025 10:00,Weekend,Healthy/Vegan,Rain,55.97,59,2,10
ORD-102330,24/04/2025 22:00,Weekday,Sushi,Clear,96.87,15,5,22
ORD-102331,16/04/2025 10:00,Weekday,Italian,Clear,97.88,21,4,10
ORD-102332,30/05/2025 21:00,Weekday,Healthy/Vegan,Storm,54,56,1,21
ORD-102333,12/03/2025 21:00,Weekday,Italian,Cloudy,80.6,28,4,21
ORD-102334,12/03/2025 16:00,Weekday,Sushi,Cloudy,33.16,26,4,16
ORD-102335,22/05/2025 18:00,Weekday,Indian,Rain,55.77,44,4,18
ORD-102336,13/02/2025 12:00,Weekday,Italian,Clear,72.8,24,5,12
ORD-102337,15/02/2025 22:00,Weekend,Fast Food,Cloudy,34.95,33,4,22
ORD-102338,02/06/2025 14:00,Weekday,Indian,Rain,31.05,28,5,14
ORD-102339,03/02/2025 14:00,Weekday,Indian,Clear,30.86,21,4,14
ORD-102340,16/05/2025 16:00,Weekday,Sushi,Clear,60.23,23,5,16
ORD-102341,21/01/2025 19:00,Weekday,Sushi,Clear,104.8,29,5,19
ORD-102342,19/01/2025 17:00,Weekend,Italian,Clear,66.63,30,5,17
ORD-102343,06/05/2025 22:00,Weekday,Sushi,Rain,17.63,39,5,22
ORD-102344,29/06/2025 15:00,Weekend,Indian,Storm,68.29,58,1,15
ORD-102345,13/04/2025 14:00,Weekend,Fast Food,Clear,68.99,41,5,14
ORD-102346,28/01/2025 11:00,Weekday,Fast Food,Clear,105.19,32,5,11
ORD-102347,14/06/2025 10:00,Weekend,Fast Food,Clear,61.68,25,5,10
ORD-102348,22/03/2025 20:00,Weekend,Indian,Clear,62.72,45,4,20
ORD-102349,21/01/2025 20:00,Weekday,Fast Food,Clear,57.67,19,5,20
ORD-102350,28/02/2025 21:00,Weekday,Sushi,Clear,18.98,21,5,21
ORD-102351,22/06/2025 15:00,Weekend,Healthy/Vegan,Clear,28.36,28,4,15
ORD-102352,13/02/2025 21:00,Weekday,Sushi,Clear,69.82,26,4,21
ORD-102353,18/02/2025 13:00,Weekday,Healthy/Vegan,Clear,65.91,23,5,13
ORD-102354,26/06/2025 11:00,Weekday,Sushi,Rain,43.23,40,5,11
ORD-102355,07/06/2025 20:00,Weekend,Sushi,Rain,74.26,39,5,20
ORD-102356,07/01/2025 14:00,Weekday,Sushi,Rain,108.64,44,4,14
ORD-102357,16/02/2025 20:00,Weekend,Fast Food,Rain,93.67,50,5,20
ORD-102358,05/01/2025 10:00,Weekend,Indian,Rain,76.73,55,2,10
ORD-102359,25/06/2025 14:00,Weekday,Indian,Clear,39.44,30,5,14
ORD-102360,12/03/2025 12:00,Weekday,Healthy/Vegan,Clear,70.29,21,5,12
ORD-102361,29/01/2025 13:00,Weekday,Healthy/Vegan,Cloudy,87.05,15,5,13
ORD-102362,02/06/2025 14:00,Weekday,Healthy/Vegan,Clear,113.85,29,4,14
ORD-102363,12/03/2025 21:00,Weekday,Italian,Clear,44.5,28,5,21
ORD-102364,04/05/2025 21:00,Weekend,Fast Food,Cloudy,34.76,40,4,21
ORD-102365,21/05/2025 22:00,Weekday,Healthy/Vegan,Clear,31.85,18,4,22
ORD-102366,24/02/2025 17:00,Weekday,Sushi,Clear,72.24,20,4,17
ORD-102367,20/04/2025 13:00,Weekend,Sushi,Clear,92.65,24,4,13
ORD-102368,22/02/2025 10:00,Weekend,Healthy/Vegan,Rain,68.86,55,1,10
ORD-102369,19/03/2025 13:00,Weekday,Indian,Clear,41.32,30,5,13
ORD-102370,06/06/2025 18:00,Weekday,Sushi,Clear,50.46,27,5,18
ORD-102371,26/05/2025 15:00,Weekday,Healthy/Vegan,Cloudy,53.52,18,5,15
ORD-102372,15/01/2025 10:00,Weekday,Healthy/Vegan,Storm,20.16,38,5,10
ORD-102373,13/06/2025 18:00,Weekday,Healthy/Vegan,Rain,49.91,37,4,18
ORD-102374,05/04/2025 12:00,Weekend,Healthy/Vegan,Clear,67.84,36,4,12
ORD-102375,18/06/2025 14:00,Weekday,Indian,Clear,105.57,15,5,14
ORD-102376,29/05/2025 13:00,Weekday,Fast Food,Cloudy,94.34,22,4,13
ORD-102377,28/01/2025 11:00,Weekday,Sushi,Clear,36.55,20,4,11
ORD-102378,31/05/2025 15:00,Weekend,Indian,Clear,68.63,23,5,15
ORD-102379,14/03/2025 20:00,Weekday,Indian,Cloudy,73.85,15,5,20
ORD-102380,28/01/2025 20:00,Weekday,Fast Food,Clear,94.62,20,4,20
ORD-102381,23/02/2025 11:00,Weekend,Healthy/Vegan,Cloudy,35.79,26,5,11
ORD-102382,28/03/2025 12:00,Weekday,Italian,Clear,67.92,19,5,12
ORD-102383,25/04/2025 12:00,Weekday,Healthy/Vegan,Storm,64.2,35,5,12
ORD-102384,27/01/2025 10:00,Weekday,Italian,Rain,110.03,52,1,10
ORD-102385,08/06/2025 10:00,Weekend,Sushi,Rain,25.49,46,5,10
ORD-102386,01/02/2025 19:00,Weekend,Italian,Cloudy,57.63,32,5,19
ORD-102387,15/03/2025 16:00,Weekend,Fast Food,Cloudy,55.31,26,5,16
ORD-102388,19/01/2025 11:00,Weekend,Italian,Rain,15.94,39,5,11
ORD-102389,13/04/2025 11:00,Weekend,Fast Food,Rain,95.43,44,5,11
ORD-102390,21/01/2025 12:00,Weekday,Italian,Clear,93.11,25,5,12
ORD-102391,02/01/2025 10:00,Weekday,Sushi,Clear,30.92,19,4,10
ORD-102392,18/01/2025 17:00,Weekend,Sushi,Rain,88.07,38,5,17
ORD-102393,28/01/2025 16:00,Weekday,Indian,Rain,17.94,47,4,16
ORD-102394,03/02/2025 17:00,Weekday,Sushi,Clear,56.26,22,4,17
ORD-102395,22/04/2025 13:00,Weekday,Sushi,Clear,28.21,17,5,13
ORD-102396,18/01/2025 17:00,Weekend,Italian,Clear,83.81,38,5,17
ORD-102397,27/03/2025 20:00,Weekday,Indian,Clear,73.85,27,4,20
ORD-102398,29/01/2025 11:00,Weekday,Healthy/Vegan,Clear,73.6,25,5,11
ORD-102399,11/06/2025 10:00,Weekday,Italian,Clear,42.47,19,5,10
ORD-102400,27/04/2025 18:00,Weekend,Indian,Clear,18.75,32,5,18
ORD-102401,23/04/2025 13:00,Weekday,Sushi,Storm,36.75,32,5,13
ORD-102402,07/04/2025 17:00,Weekday,Sushi,Clear,95.93,27,5,17
ORD-102403,21/04/2025 20:00,Weekday,Sushi,Cloudy,97.95,26,4,20
ORD-102404,19/03/2025 18:00,Weekday,Italian,Rain,38.81,41,4,18
ORD-102405,26/01/2025 14:00,Weekend,Fast Food,Cloudy,115.21,46,5,14
ORD-102406,09/05/2025 10:00,Weekday,Fast Food,Clear,116.63,27,5,10
ORD-102407,16/05/2025 22:00,Weekday,Sushi,Clear,64.91,33,4,22
ORD-102408,09/03/2025 12:00,Weekend,Sushi,Clear,51.73,26,5,12
ORD-102409,04/03/2025 16:00,Weekday,Sushi,Rain,49.31,44,5,16
ORD-102410,05/02/2025 17:00,Weekday,Fast Food,Clear,96.35,26,4,17
ORD-102411,07/03/2025 16:00,Weekday,Indian,Rain,90.47,41,4,16
ORD-102412,04/05/2025 20:00,Weekend,Indian,Rain,108.62,51,2,20
ORD-102413,09/03/2025 11:00,Weekend,Italian,Clear,66.26,40,5,11
ORD-102414,26/03/2025 12:00,Weekday,Italian,Clear,27.57,25,5,12
ORD-102415,19/05/2025 10:00,Weekday,Indian,Clear,99.64,30,5,10
ORD-102416,31/01/2025 13:00,Weekday,Sushi,Clear,105.91,23,5,13
ORD-102417,12/03/2025 19:00,Weekday,Healthy/Vegan,Clear,30.5,30,5,19
ORD-102418,29/04/2025 12:00,Weekday,Italian,Rain,111.32,50,4,12
ORD-102419,02/05/2025 12:00,Weekday,Sushi,Storm,98.27,44,5,12
ORD-102420,28/06/2025 11:00,Weekend,Italian,Cloudy,89.82,30,5,11
ORD-102421,31/03/2025 10:00,Weekday,Italian,Clear,18.48,20,5,10
ORD-102422,18/03/2025 10:00,Weekday,Indian,Rain,111.98,49,5,10
ORD-102423,26/01/2025 12:00,Weekend,Healthy/Vegan,Rain,102.39,62,3,12
ORD-102424,25/01/2025 21:00,Weekend,Fast Food,Clear,79.74,43,4,21
ORD-102425,20/03/2025 20:00,Weekday,Sushi,Clear,66.03,32,5,20
ORD-102426,10/01/2025 14:00,Weekday,Sushi,Rain,54.4,45,5,14
ORD-102427,15/02/2025 22:00,Weekend,Fast Food,Clear,65.44,35,4,22
ORD-102428,22/01/2025 15:00,Weekday,Healthy/Vegan,Cloudy,103.91,29,5,15
ORD-102429,29/01/2025 13:00,Weekday,Indian,Rain,56.17,43,4,13
ORD-102430,28/05/2025 14:00,Weekday,Healthy/Vegan,Rain,112.78,41,4,14
ORD-102431,06/06/2025 10:00,Weekday,Italian,Clear,16.3,31,4,10
ORD-102432,09/03/2025 12:00,Weekend,Fast Food,Clear,94.52,26,5,12
ORD-102433,23/04/2025 13:00,Weekday,Italian,Clear,73.11,21,5,13
ORD-102434,20/05/2025 18:00,Weekday,Sushi,Clear,21.05,31,4,18
ORD-102435,28/03/2025 18:00,Weekday,Sushi,Cloudy,18.48,29,4,18
ORD-102436,17/06/2025 19:00,Weekday,Italian,Clear,15.35,28,5,19
ORD-102437,24/06/2025 16:00,Weekday,Sushi,Clear,80.33,15,4,16
ORD-102438,21/05/2025 19:00,Weekday,Healthy/Vegan,Rain,117.81,30,4,19
ORD-102439,31/05/2025 19:00,Weekend,Fast Food,Clear,108.15,31,5,19
ORD-102440,09/05/2025 17:00,Weekday,Italian,Clear,105.47,20,4,17
ORD-102441,28/06/2025 18:00,Weekend,Indian,Clear,98.01,38,4,18
ORD-102442,18/05/2025 12:00,Weekend,Indian,Cloudy,37.87,38,5,12
ORD-102443,01/05/2025 18:00,Weekday,Italian,Cloudy,102.06,26,4,18
ORD-102444,25/06/2025 14:00,Weekday,Indian,Clear,101.73,22,5,14
ORD-102445,24/06/2025 13:00,Weekday,Indian,Clear,56.89,23,5,13
ORD-102446,30/05/2025 20:00,Weekday,Italian,Clear,103.7,24,5,20
ORD-102447,10/06/2025 19:00,Weekday,Sushi,Clear,70.87,21,4,19
ORD-102448,21/01/2025 17:00,Weekday,Italian,Clear,19.57,20,5,17
ORD-102449,19/02/2025 11:00,Weekday,Italian,Rain,61.77,34,5,11
ORD-102450,28/02/2025 21:00,Weekday,Healthy/Vegan,Clear,105.77,30,5,21
ORD-102451,18/02/2025 12:00,Weekday,Indian,Rain,61.76,51,1,12
ORD-102452,21/03/2025 18:00,Weekday,Healthy/Vegan,Rain,75.95,33,5,18
ORD-102453,07/05/2025 18:00,Weekday,Sushi,Clear,47.7,24,4,18
ORD-102454,04/06/2025 17:00,Weekday,Sushi,Clear,75.15,15,4,17
ORD-102455,18/01/2025 18:00,Weekend,Fast Food,Clear,111.56,46,5,18
ORD-102456,13/02/2025 16:00,Weekday,Fast Food,Cloudy,82.05,32,5,16
ORD-102457,16/01/2025 16:00,Weekday,Indian,Clear,96.49,20,5,16
ORD-102458,15/03/2025 15:00,Weekend,Fast Food,Clear,92.27,40,5,15
ORD-102459,26/02/2025 11:00,Weekday,Fast Food,Clear,35.03,22,5,11
ORD-102460,17/05/2025 21:00,Weekend,Sushi,Clear,87.15,36,4,21
ORD-102461,21/02/2025 21:00,Weekday,Indian,Cloudy,57.8,27,4,21
ORD-102462,04/03/2025 10:00,Weekday,Fast Food,Clear,76.88,24,4,10
ORD-102463,26/05/2025 21:00,Weekday,Fast Food,Clear,97.61,29,5,21
ORD-102464,19/05/2025 10:00,Weekday,Healthy/Vegan,Clear,54.3,18,4,10
ORD-102465,17/04/2025 18:00,Weekday,Fast Food,Storm,53.21,55,2,18
ORD-102466,22/02/2025 21:00,Weekend,Sushi,Rain,70.38,55,2,21
ORD-102467,20/01/2025 14:00,Weekday,Italian,Clear,109.74,18,5,14
ORD-102468,07/01/2025 15:00,Weekday,Sushi,Clear,46.5,28,5,15
ORD-102469,28/03/2025 12:00,Weekday,Fast Food,Rain,82.58,33,4,12
ORD-102470,21/05/2025 10:00,Weekday,Italian,Cloudy,59.87,26,5,10
ORD-102471,17/01/2025 13:00,Weekday,Indian,Cloudy,110.31,19,4,13
ORD-102472,07/01/2025 18:00,Weekday,Healthy/Vegan,Clear,69.07,28,5,18
ORD-102473,09/06/2025 16:00,Weekday,Indian,Clear,84.27,15,4,16
ORD-102474,24/03/2025 18:00,Weekday,Healthy/Vegan,Rain,93.89,42,4,18
ORD-102475,30/03/2025 22:00,Weekend,Healthy/Vegan,Clear,62.85,23,4,22
ORD-102476,13/02/2025 20:00,Weekday,Sushi,Rain,89.38,45,4,20
ORD-102477,21/03/2025 20:00,Weekday,Healthy/Vegan,Clear,74.81,16,5,20
ORD-102478,28/06/2025 19:00,Weekend,Italian,Clear,99.12,44,5,19
ORD-102479,27/06/2025 22:00,Weekday,Fast Food,Clear,118.67,32,5,22
ORD-102480,11/03/2025 11:00,Weekday,Fast Food,Clear,62.79,21,5,11
ORD-102481,28/06/2025 18:00,Weekend,Sushi,Clear,112.31,26,5,18
ORD-102482,22/04/2025 13:00,Weekday,Indian,Rain,107,37,4,13
ORD-102483,23/02/2025 14:00,Weekend,Italian,Rain,57.76,49,4,14
ORD-102484,01/01/2025 16:00,Weekday,Healthy/Vegan,Clear,109.22,32,5,16
ORD-102485,18/02/2025 12:00,Weekday,Fast Food,Cloudy,35.5,26,5,12
ORD-102486,06/03/2025 14:00,Weekday,Fast Food,Rain,40.2,55,1,14
ORD-102487,13/05/2025 16:00,Weekday,Healthy/Vegan,Cloudy,52.87,27,4,16
ORD-102488,22/01/2025 17:00,Weekday,Sushi,Clear,106.73,30,4,17
ORD-102489,10/01/2025 16:00,Weekday,Italian,Cloudy,56.15,23,4,16
ORD-102490,22/03/2025 18:00,Weekend,Fast Food,Clear,118.93,35,4,18
ORD-102491,10/01/2025 14:00,Weekday,Italian,Clear,32.06,20,5,14
ORD-102492,25/06/2025 22:00,Weekday,Italian,Clear,45.38,17,5,22
ORD-102493,22/03/2025 12:00,Weekend,Sushi,Clear,23.74,37,4,12
ORD-102494,23/02/2025 16:00,Weekend,Fast Food,Clear,88.24,29,4,16
ORD-102495,23/02/2025 11:00,Weekend,Italian,Clear,114.74,45,4,11
ORD-102496,14/03/2025 14:00,Weekday,Healthy/Vegan,Cloudy,15.03,22,4,14
ORD-102497,17/01/2025 11:00,Weekday,Healthy/Vegan,Clear,92.51,24,5,11
ORD-102498,25/04/2025 18:00,Weekday,Fast Food,Clear,104.99,21,5,18
ORD-102499,03/01/2025 17:00,Weekday,Healthy/Vegan,Rain,97.35,38,4,17
ORD-102500,24/04/2025 14:00,Weekday,Indian,Rain,50.66,51,1,14
ORD-102501,15/03/2025 13:00,Weekend,Indian,Clear,102.87,31,4,13
ORD-102502,26/06/2025 18:00,Weekday,Healthy/Vegan,Rain,84.86,56,1,18
ORD-102503,13/06/2025 18:00,Weekday,Healthy/Vegan,Clear,27.29,30,5,18
ORD-102504,17/01/2025 19:00,Weekday,Fast Food,Clear,29.3,21,5,19
ORD-102505,12/01/2025 14:00,Weekend,Indian,Clear,23.76,43,4,14
ORD-102506,07/05/2025 17:00,Weekday,Fast Food,Clear,39.45,21,4,17
ORD-102507,17/02/2025 22:00,Weekday,Sushi,Clear,80.92,21,4,22
ORD-102508,20/03/2025 21:00,Weekday,Fast Food,Clear,50.12,17,5,21
ORD-102509,08/01/2025 11:00,Weekday,Fast Food,Clear,100.16,17,5,11
ORD-102510,02/01/2025 12:00,Weekday,Fast Food,Clear,66.87,24,5,12
ORD-102511,06/01/2025 20:00,Weekday,Sushi,Clear,88.1,26,5,20
ORD-102512,25/01/2025 15:00,Weekend,Italian,Clear,91.9,35,5,15
ORD-102513,10/06/2025 15:00,Weekday,Sushi,Clear,110.7,24,4,15
ORD-102514,19/03/2025 18:00,Weekday,Sushi,Rain,105.48,40,4,18
ORD-102515,23/02/2025 17:00,Weekend,Healthy/Vegan,Rain,34.1,48,4,17
ORD-102516,06/03/2025 14:00,Weekday,Indian,Cloudy,81.39,31,5,14
ORD-102517,16/02/2025 20:00,Weekend,Italian,Clear,113.06,38,4,20
ORD-102518,11/05/2025 20:00,Weekend,Sushi,Clear,70.7,32,5,20
ORD-102519,13/04/2025 18:00,Weekend,Healthy/Vegan,Clear,27.1,35,5,18
ORD-102520,24/03/2025 18:00,Weekday,Sushi,Clear,61.1,22,4,18
ORD-102521,25/03/2025 13:00,Weekday,Healthy/Vegan,Rain,112.16,39,5,13
ORD-102522,06/05/2025 21:00,Weekday,Italian,Cloudy,49.08,24,4,21
ORD-102523,26/01/2025 17:00,Weekend,Fast Food,Rain,107.95,54,1,17
ORD-102524,03/05/2025 13:00,Weekend,Indian,Clear,66.82,21,5,13
ORD-102525,13/04/2025 12:00,Weekend,Indian,Rain,92.41,39,4,12
ORD-102526,05/06/2025 19:00,Weekday,Sushi,Clear,80.71,34,4,19
ORD-102527,09/06/2025 22:00,Weekday,Fast Food,Rain,40.94,26,5,22
ORD-102528,25/03/2025 14:00,Weekday,Healthy/Vegan,Clear,76.37,17,4,14
ORD-102529,23/01/2025 16:00,Weekday,Indian,Rain,80.06,41,4,16
ORD-102530,12/04/2025 22:00,Weekend,Indian,Cloudy,31.23,31,4,22
ORD-102531,22/06/2025 20:00,Weekend,Healthy/Vegan,Clear,30.05,44,4,20
ORD-102532,23/03/2025 18:00,Weekend,Indian,Clear,41.48,40,4,18
ORD-102533,18/03/2025 12:00,Weekday,Sushi,Clear,37.08,20,4,12
ORD-102534,15/06/2025 15:00,Weekend,Healthy/Vegan,Cloudy,20.29,36,4,15
ORD-102535,05/06/2025 18:00,Weekday,Italian,Cloudy,94.79,16,4,18
ORD-102536,24/06/2025 11:00,Weekday,Sushi,Clear,38.26,26,4,11
ORD-102537,04/05/2025 11:00,Weekend,Italian,Clear,39.96,38,4,11
ORD-102538,18/04/2025 16:00,Weekday,Sushi,Cloudy,64.05,34,4,16
ORD-102539,01/02/2025 10:00,Weekend,Fast Food,Cloudy,108.7,41,5,10
ORD-102540,30/05/2025 14:00,Weekday,Indian,Clear,78.89,29,5,14
ORD-102541,04/04/2025 21:00,Weekday,Sushi,Clear,81.27,15,5,21
ORD-102542,12/03/2025 12:00,Weekday,Healthy/Vegan,Clear,15.03,16,4,12
ORD-102543,05/03/2025 14:00,Weekday,Sushi,Clear,98.53,24,4,14
ORD-102544,24/03/2025 18:00,Weekday,Sushi,Clear,63.02,15,5,18
ORD-102545,02/03/2025 18:00,Weekend,Fast Food,Rain,18.93,42,5,18
ORD-102546,27/02/2025 17:00,Weekday,Fast Food,Rain,84.27,40,4,17
ORD-102547,13/05/2025 17:00,Weekday,Sushi,Clear,105.87,18,5,17
ORD-102548,18/02/2025 11:00,Weekday,Healthy/Vegan,Cloudy,76.37,21,4,11
ORD-102549,15/04/2025 22:00,Weekday,Healthy/Vegan,Cloudy,52.8,22,4,22
ORD-102550,24/03/2025 20:00,Weekday,Italian,Clear,95.27,28,5,20
ORD-102551,30/03/2025 11:00,Weekend,Fast Food,Clear,91.13,30,4,11
ORD-102552,01/02/2025 10:00,Weekend,Sushi,Storm,60.73,47,4,10
ORD-102553,31/01/2025 16:00,Weekday,Healthy/Vegan,Clear,43.11,33,4,16
ORD-102554,17/02/2025 11:00,Weekday,Italian,Cloudy,33.49,20,5,11
ORD-102555,21/01/2025 19:00,Weekday,Healthy/Vegan,Clear,41.03,28,5,19
ORD-102556,10/03/2025 14:00,Weekday,Indian,Clear,106.46,32,5,14
ORD-102557,11/02/2025 17:00,Weekday,Italian,Clear,88.68,27,4,17
ORD-102558,03/03/2025 13:00,Weekday,Italian,Cloudy,82.77,29,4,13
ORD-102559,29/04/2025 10:00,Weekday,Fast Food,Rain,49.47,45,5,10
ORD-102560,20/02/2025 17:00,Weekday,Italian,Clear,39.14,18,5,17
ORD-102561,05/02/2025 18:00,Weekday,Healthy/Vegan,Cloudy,113.39,31,4,18
ORD-102562,05/03/2025 21:00,Weekday,Fast Food,Rain,39.8,51,2,21
ORD-102563,20/01/2025 18:00,Weekday,Fast Food,Cloudy,61.34,24,5,18
ORD-102564,23/04/2025 17:00,Weekday,Indian,Clear,36.6,25,5,17
ORD-102565,15/03/2025 17:00,Weekend,Fast Food,Clear,62.45,40,5,17
ORD-102566,27/02/2025 17:00,Weekday,Sushi,Rain,88.2,40,5,17
ORD-102567,26/05/2025 12:00,Weekday,Sushi,Cloudy,89.1,29,5,12
ORD-102568,20/02/2025 14:00,Weekday,Indian,Clear,35.77,28,5,14
ORD-102569,06/04/2025 21:00,Weekend,Sushi,Clear,102.6,26,5,21
ORD-102570,08/05/2025 22:00,Weekday,Indian,Rain,104.4,45,5,22
ORD-102571,22/04/2025 13:00,Weekday,Healthy/Vegan,Clear,31.53,33,5,13
ORD-102572,11/03/2025 21:00,Weekday,Fast Food,Rain,43.14,33,4,21
ORD-102573,18/06/2025 19:00,Weekday,Italian,Clear,43.8,23,5,19
ORD-102574,02/01/2025 12:00,Weekday,Fast Food,Rain,20.9,38,5,12
ORD-102575,05/05/2025 16:00,Weekday,Sushi,Clear,117.42,29,4,16
ORD-102576,11/02/2025 12:00,Weekday,Italian,Rain,50.5,37,5,12
ORD-102577,16/05/2025 21:00,Weekday,Sushi,Rain,28.76,49,5,21
ORD-102578,28/03/2025 14:00,Weekday,Indian,Rain,75.35,37,5,14
ORD-102579,26/01/2025 21:00,Weekend,Italian,Cloudy,30.96,29,5,21
ORD-102580,13/04/2025 13:00,Weekend,Fast Food,Clear,26.42,32,5,13
ORD-102581,25/04/2025 19:00,Weekday,Sushi,Rain,46.79,33,5,19
ORD-102582,30/05/2025 13:00,Weekday,Fast Food,Cloudy,48.33,24,5,13
ORD-102583,23/03/2025 10:00,Weekend,Healthy/Vegan,Storm,92.34,52,2,10
ORD-102584,23/01/2025 13:00,Weekday,Fast Food,Rain,58.43,40,5,13
ORD-102585,28/06/2025 17:00,Weekend,Indian,Clear,55.06,43,5,17
ORD-102586,02/05/2025 17:00,Weekday,Indian,Clear,33.54,27,5,17
ORD-102587,21/04/2025 21:00,Weekday,Italian,Cloudy,63.7,16,5,21
ORD-102588,28/04/2025 10:00,Weekday,Sushi,Rain,18.76,38,4,10
ORD-102589,27/02/2025 14:00,Weekday,Healthy/Vegan,Clear,109.86,18,4,14
ORD-102590,12/02/2025 20:00,Weekday,Fast Food,Rain,58.63,54,1,20
ORD-102591,31/05/2025 18:00,Weekend,Healthy/Vegan,Cloudy,38.38,41,4,18
ORD-102592,11/04/2025 18:00,Weekday,Healthy/Vegan,Cloudy,47.87,30,4,18
ORD-102593,26/03/2025 19:00,Weekday,Italian,Clear,16.35,18,5,19
ORD-102594,03/05/2025 13:00,Weekend,Healthy/Vegan,Rain,110.13,44,5,13
ORD-102595,29/05/2025 15:00,Weekday,Fast Food,Clear,81.88,15,5,15
ORD-102596,13/05/2025 18:00,Weekday,Healthy/Vegan,Clear,51.74,25,5,18
ORD-102597,05/03/2025 17:00,Weekday,Healthy/Vegan,Clear,118.48,21,4,17
ORD-102598,21/02/2025 13:00,Weekday,Indian,Clear,58.84,31,5,13
ORD-102599,06/06/2025 12:00,Weekday,Fast Food,Clear,47.66,34,5,12
